t_mono,wall_ts,model,phase,gpu_w,gpu_temp_c,cpu_temp_c,cpu_pct,reasoning_mode
17804.300,,deepseek-r1:1.5b,run1_p10,125.88,65.0,,,on
17804.826,,deepseek-r1:1.5b,run1_p10,126.49,65.0,,,on
17805.350,,deepseek-r1:1.5b,run1_p10,126.84,65.0,,,on
17805.874,,deepseek-r1:1.5b,run1_p10,127.30,66.0,,,on
17806.399,,deepseek-r1:1.5b,run1_p10,127.08,66.0,,,on
17806.925,,deepseek-r1:1.5b,run1_p10,126.91,65.0,,,on
17807.449,,deepseek-r1:1.5b,run1_p10,126.72,65.0,,,on
17807.975,,deepseek-r1:1.5b,run1_p10,126.59,65.0,,,on
17808.500,,deepseek-r1:1.5b,run1_p10,126.75,65.0,,,on
17809.025,,deepseek-r1:1.5b,run1_p10,126.92,66.0,,,on
17809.551,,deepseek-r1:1.5b,run1_p10,126.64,65.0,,,on
17810.076,,deepseek-r1:1.5b,run1_p10,124.52,65.0,,,on
17810.601,,deepseek-r1:1.5b,run1_p10,124.30,65.0,,,on
17811.125,,deepseek-r1:1.5b,run1_p10,126.24,65.0,,,on
17811.650,,deepseek-r1:1.5b,run1_p10,125.85,65.0,,,on
17812.174,,deepseek-r1:1.5b,run1_p10,126.29,66.0,,,on
17812.699,,deepseek-r1:1.5b,run1_p10,127.71,66.0,,,on
17813.222,,deepseek-r1:1.5b,run1_p10,128.00,66.0,,,on
17813.745,,deepseek-r1:1.5b,run1_p10,128.39,66.0,,,on
17814.268,,deepseek-r1:1.5b,run1_p10,128.52,66.0,,,on
17814.792,,deepseek-r1:1.5b,run1_p10,128.77,66.0,,,on
17815.315,,deepseek-r1:1.5b,run1_p10,128.85,66.0,,,on
17815.839,,deepseek-r1:1.5b,run1_p10,128.75,66.0,,,on
17816.362,,deepseek-r1:1.5b,run1_p10,128.56,66.0,,,on
17816.885,,deepseek-r1:1.5b,run1_p10,128.50,66.0,,,on
17817.421,,deepseek-r1:1.5b,run1_p11,99.03,55.0,,,on
17817.948,,deepseek-r1:1.5b,run1_p11,86.60,64.0,,,on
17818.471,,deepseek-r1:1.5b,run1_p11,114.32,65.0,,,on
17818.997,,deepseek-r1:1.5b,run1_p11,124.04,65.0,,,on
17819.558,,deepseek-r1:1.5b,run1_p11,124.50,65.0,,,on
17820.084,,deepseek-r1:1.5b,run1_p11,124.93,65.0,,,on
17820.606,,deepseek-r1:1.5b,run1_p11,125.16,65.0,,,on
17821.133,,deepseek-r1:1.5b,run1_p11,125.26,65.0,,,on
17821.657,,deepseek-r1:1.5b,run1_p11,124.19,65.0,,,on
17822.181,,deepseek-r1:1.5b,run1_p11,122.50,65.0,,,on
17822.704,,deepseek-r1:1.5b,run1_p11,124.40,65.0,,,on
17823.228,,deepseek-r1:1.5b,run1_p11,126.40,65.0,,,on
17823.751,,deepseek-r1:1.5b,run1_p11,126.28,66.0,,,on
17824.277,,deepseek-r1:1.5b,run1_p11,126.07,65.0,,,on
17824.801,,deepseek-r1:1.5b,run1_p11,126.00,66.0,,,on
17825.325,,deepseek-r1:1.5b,run1_p11,126.07,65.0,,,on
17825.863,,deepseek-r1:1.5b,run1_p12,88.99,55.0,,,on
17826.389,,deepseek-r1:1.5b,run1_p12,79.21,62.0,,,on
17826.912,,deepseek-r1:1.5b,run1_p12,114.04,64.0,,,on
17827.440,,deepseek-r1:1.5b,run1_p12,120.98,65.0,,,on
17827.998,,deepseek-r1:1.5b,run1_p12,121.01,65.0,,,on
17828.525,,deepseek-r1:1.5b,run1_p12,121.54,65.0,,,on
17829.053,,deepseek-r1:1.5b,run1_p12,119.83,64.0,,,on
17829.579,,deepseek-r1:1.5b,run1_p12,120.51,64.0,,,on
17830.103,,deepseek-r1:1.5b,run1_p12,123.77,65.0,,,on
17830.631,,deepseek-r1:1.5b,run1_p12,124.76,65.0,,,on
17831.157,,deepseek-r1:1.5b,run1_p12,124.26,65.0,,,on
17831.680,,deepseek-r1:1.5b,run1_p12,123.53,65.0,,,on
17832.207,,deepseek-r1:1.5b,run1_p12,124.57,65.0,,,on
17832.757,,deepseek-r1:1.5b,run1_p13,115.61,65.0,,,on
17833.281,,deepseek-r1:1.5b,run1_p13,108.08,62.0,,,on
17833.805,,deepseek-r1:1.5b,run1_p13,115.85,65.0,,,on
17834.332,,deepseek-r1:1.5b,run1_p13,120.67,64.0,,,on
17834.857,,deepseek-r1:1.5b,run1_p13,119.81,64.0,,,on
17835.380,,deepseek-r1:1.5b,run1_p13,121.34,65.0,,,on
17835.903,,deepseek-r1:1.5b,run1_p13,123.89,65.0,,,on
17836.428,,deepseek-r1:1.5b,run1_p13,125.17,65.0,,,on
17836.952,,deepseek-r1:1.5b,run1_p13,125.29,65.0,,,on
17837.477,,deepseek-r1:1.5b,run1_p13,124.96,65.0,,,on
17838.009,,deepseek-r1:1.5b,run1_p14,102.50,59.0,,,on
17838.536,,deepseek-r1:1.5b,run1_p14,92.64,62.0,,,on
17839.061,,deepseek-r1:1.5b,run1_p14,112.58,64.0,,,on
17839.586,,deepseek-r1:1.5b,run1_p14,120.62,64.0,,,on
17840.112,,deepseek-r1:1.5b,run1_p14,121.70,65.0,,,on
17840.636,,deepseek-r1:1.5b,run1_p14,122.57,65.0,,,on
17841.162,,deepseek-r1:1.5b,run1_p14,122.90,64.0,,,on
17841.686,,deepseek-r1:1.5b,run1_p14,123.46,65.0,,,on
17842.212,,deepseek-r1:1.5b,run1_p14,122.81,64.0,,,on
17842.738,,deepseek-r1:1.5b,run1_p14,121.74,65.0,,,on
17843.263,,deepseek-r1:1.5b,run1_p14,121.39,64.0,,,on
17843.787,,deepseek-r1:1.5b,run1_p14,122.37,65.0,,,on
17844.314,,deepseek-r1:1.5b,run2_p0,123.09,65.0,,,on
17844.838,,deepseek-r1:1.5b,run2_p0,115.77,64.0,,,on
17845.363,,deepseek-r1:1.5b,run2_p0,116.19,65.0,,,on
17845.890,,deepseek-r1:1.5b,run2_p0,123.32,65.0,,,on
17846.414,,deepseek-r1:1.5b,run2_p0,123.31,65.0,,,on
17846.937,,deepseek-r1:1.5b,run2_p0,123.50,65.0,,,on
17847.464,,deepseek-r1:1.5b,run2_p1,114.84,65.0,,,on
17847.989,,deepseek-r1:1.5b,run2_p1,103.72,64.0,,,on
17848.512,,deepseek-r1:1.5b,run2_p1,111.74,65.0,,,on
17849.036,,deepseek-r1:1.5b,run2_p1,122.36,65.0,,,on
17849.572,,deepseek-r1:1.5b,run2_p2,121.33,64.0,,,on
17850.101,,deepseek-r1:1.5b,run2_p2,113.18,64.0,,,on
17850.627,,deepseek-r1:1.5b,run2_p2,114.01,64.0,,,on
17851.154,,deepseek-r1:1.5b,run2_p2,120.64,64.0,,,on
17851.680,,deepseek-r1:1.5b,run2_p2,119.70,64.0,,,on
17852.210,,deepseek-r1:1.5b,run2_p3,119.47,64.0,,,on
17852.736,,deepseek-r1:1.5b,run2_p3,111.51,61.0,,,on
17853.260,,deepseek-r1:1.5b,run2_p3,113.09,64.0,,,on
17853.788,,deepseek-r1:1.5b,run2_p3,121.81,64.0,,,on
17854.312,,deepseek-r1:1.5b,run2_p3,121.87,64.0,,,on
17854.836,,deepseek-r1:1.5b,run2_p3,122.51,65.0,,,on
17855.369,,deepseek-r1:1.5b,run2_p4,91.65,55.0,,,on
17855.895,,deepseek-r1:1.5b,run2_p4,85.10,63.0,,,on
17856.421,,deepseek-r1:1.5b,run2_p4,107.80,64.0,,,on
17856.945,,deepseek-r1:1.5b,run2_p4,120.34,64.0,,,on
17857.472,,deepseek-r1:1.5b,run2_p4,120.27,64.0,,,on
17857.997,,deepseek-r1:1.5b,run2_p4,121.07,64.0,,,on
17858.522,,deepseek-r1:1.5b,run2_p4,122.58,64.0,,,on
17859.054,,deepseek-r1:1.5b,run2_p5,100.04,64.0,,,on
17859.582,,deepseek-r1:1.5b,run2_p5,86.99,53.0,,,on
17860.104,,deepseek-r1:1.5b,run2_p5,108.62,63.0,,,on
17860.635,,deepseek-r1:1.5b,run2_p6,97.32,54.0,,,on
17861.161,,deepseek-r1:1.5b,run2_p6,91.61,63.0,,,on
17861.687,,deepseek-r1:1.5b,run2_p6,113.21,63.0,,,on
17862.216,,deepseek-r1:1.5b,run2_p6,118.62,64.0,,,on
17862.742,,deepseek-r1:1.5b,run2_p6,119.93,64.0,,,on
17863.266,,deepseek-r1:1.5b,run2_p6,121.29,64.0,,,on
17863.793,,deepseek-r1:1.5b,run2_p6,120.70,64.0,,,on
17864.319,,deepseek-r1:1.5b,run2_p6,119.61,63.0,,,on
17864.850,,deepseek-r1:1.5b,run2_p6,119.53,64.0,,,on
17865.378,,deepseek-r1:1.5b,run2_p6,117.85,63.0,,,on
17865.906,,deepseek-r1:1.5b,run2_p6,115.85,64.0,,,on
17866.439,,deepseek-r1:1.5b,run2_p7,106.37,63.0,,,on
17866.967,,deepseek-r1:1.5b,run2_p7,98.73,63.0,,,on
17867.496,,deepseek-r1:1.5b,run2_p7,108.60,64.0,,,on
17868.026,,deepseek-r1:1.5b,run2_p7,119.58,64.0,,,on
17868.550,,deepseek-r1:1.5b,run2_p7,120.08,63.0,,,on
17869.078,,deepseek-r1:1.5b,run2_p7,120.70,64.0,,,on
17869.606,,deepseek-r1:1.5b,run2_p7,121.65,64.0,,,on
17870.131,,deepseek-r1:1.5b,run2_p7,122.78,64.0,,,on
17870.654,,deepseek-r1:1.5b,run2_p7,123.83,64.0,,,on
17871.196,,deepseek-r1:1.5b,run2_p8,106.30,65.0,,,on
17871.720,,deepseek-r1:1.5b,run2_p8,94.82,56.0,,,on
17872.244,,deepseek-r1:1.5b,run2_p8,111.90,64.0,,,on
17872.768,,deepseek-r1:1.5b,run2_p8,122.96,64.0,,,on
17873.295,,deepseek-r1:1.5b,run2_p8,124.14,64.0,,,on
17873.819,,deepseek-r1:1.5b,run2_p8,124.47,65.0,,,on
17874.343,,deepseek-r1:1.5b,run2_p8,124.51,64.0,,,on
17874.869,,deepseek-r1:1.5b,run2_p8,124.77,64.0,,,on
17875.399,,deepseek-r1:1.5b,run2_p9,89.44,55.0,,,on
17875.923,,deepseek-r1:1.5b,run2_p9,81.65,61.0,,,on
17876.449,,deepseek-r1:1.5b,run2_p9,107.27,64.0,,,on
17876.975,,deepseek-r1:1.5b,run2_p9,120.90,64.0,,,on
17877.500,,deepseek-r1:1.5b,run2_p9,121.47,64.0,,,on
17878.028,,deepseek-r1:1.5b,run2_p10,82.61,57.0,,,on
17878.552,,deepseek-r1:1.5b,run2_p10,76.52,53.0,,,on
17879.079,,deepseek-r1:1.5b,run2_p10,107.90,63.0,,,on
17879.604,,deepseek-r1:1.5b,run2_p10,120.57,63.0,,,on
17880.169,,deepseek-r1:1.5b,run2_p10,121.60,64.0,,,on
17880.693,,deepseek-r1:1.5b,run2_p10,124.08,64.0,,,on
17881.217,,deepseek-r1:1.5b,run2_p10,124.50,64.0,,,on
17881.741,,deepseek-r1:1.5b,run2_p10,123.92,64.0,,,on
17882.267,,deepseek-r1:1.5b,run2_p10,123.57,64.0,,,on
17882.789,,deepseek-r1:1.5b,run2_p10,122.60,64.0,,,on
17883.313,,deepseek-r1:1.5b,run2_p10,122.84,64.0,,,on
17883.837,,deepseek-r1:1.5b,run2_p10,124.42,64.0,,,on
17884.361,,deepseek-r1:1.5b,run2_p10,125.05,65.0,,,on
17884.885,,deepseek-r1:1.5b,run2_p10,125.16,64.0,,,on
17885.411,,deepseek-r1:1.5b,run2_p10,124.48,64.0,,,on
17885.935,,deepseek-r1:1.5b,run2_p10,124.94,65.0,,,on
17886.460,,deepseek-r1:1.5b,run2_p10,126.05,65.0,,,on
17886.983,,deepseek-r1:1.5b,run2_p10,124.36,65.0,,,on
17887.510,,deepseek-r1:1.5b,run2_p10,124.21,65.0,,,on
17888.035,,deepseek-r1:1.5b,run2_p10,123.88,64.0,,,on
17888.561,,deepseek-r1:1.5b,run2_p10,122.55,64.0,,,on
17889.087,,deepseek-r1:1.5b,run2_p10,124.35,65.0,,,on
17889.611,,deepseek-r1:1.5b,run2_p10,125.98,65.0,,,on
17890.136,,deepseek-r1:1.5b,run2_p10,126.44,65.0,,,on
17890.659,,deepseek-r1:1.5b,run2_p10,125.69,65.0,,,on
17891.183,,deepseek-r1:1.5b,run2_p10,125.49,64.0,,,on
17891.706,,deepseek-r1:1.5b,run2_p10,125.87,65.0,,,on
17892.231,,deepseek-r1:1.5b,run2_p10,123.06,64.0,,,on
17892.756,,deepseek-r1:1.5b,run2_p10,121.62,65.0,,,on
17893.280,,deepseek-r1:1.5b,run2_p10,124.28,65.0,,,on
17893.809,,deepseek-r1:1.5b,run2_p10,125.97,65.0,,,on
17894.333,,deepseek-r1:1.5b,run2_p10,126.16,65.0,,,on
17894.862,,deepseek-r1:1.5b,run2_p11,89.29,55.0,,,on
17895.389,,deepseek-r1:1.5b,run2_p11,79.10,62.0,,,on
17895.911,,deepseek-r1:1.5b,run2_p11,112.71,63.0,,,on
17896.434,,deepseek-r1:1.5b,run2_p11,120.24,64.0,,,on
17896.959,,deepseek-r1:1.5b,run2_p11,120.48,64.0,,,on
17897.482,,deepseek-r1:1.5b,run2_p11,120.93,64.0,,,on
17898.005,,deepseek-r1:1.5b,run2_p11,122.30,64.0,,,on
17898.529,,deepseek-r1:1.5b,run2_p11,123.79,64.0,,,on
17899.053,,deepseek-r1:1.5b,run2_p11,124.07,64.0,,,on
17899.577,,deepseek-r1:1.5b,run2_p11,124.51,65.0,,,on
17900.155,,deepseek-r1:1.5b,run2_p11,125.40,65.0,,,on
17900.719,,deepseek-r1:1.5b,run2_p11,125.56,65.0,,,on
17901.243,,deepseek-r1:1.5b,run2_p11,125.69,65.0,,,on
17901.768,,deepseek-r1:1.5b,run2_p11,125.91,65.0,,,on
17902.291,,deepseek-r1:1.5b,run2_p11,125.97,65.0,,,on
17902.820,,deepseek-r1:1.5b,run2_p12,100.60,65.0,,,on
17903.346,,deepseek-r1:1.5b,run2_p12,92.41,54.0,,,on
17903.870,,deepseek-r1:1.5b,run2_p12,115.54,64.0,,,on
17904.394,,deepseek-r1:1.5b,run2_p12,122.28,64.0,,,on
17904.917,,deepseek-r1:1.5b,run2_p12,123.65,65.0,,,on
17905.442,,deepseek-r1:1.5b,run2_p12,124.62,65.0,,,on
17905.966,,deepseek-r1:1.5b,run2_p12,124.45,65.0,,,on
17906.490,,deepseek-r1:1.5b,run2_p12,124.02,64.0,,,on
17907.057,,deepseek-r1:1.5b,run2_p13,116.21,64.0,,,on
17907.581,,deepseek-r1:1.5b,run2_p13,107.91,63.0,,,on
17908.107,,deepseek-r1:1.5b,run2_p13,115.17,64.0,,,on
17908.633,,deepseek-r1:1.5b,run2_p13,121.30,64.0,,,on
17909.158,,deepseek-r1:1.5b,run2_p13,120.53,64.0,,,on
17909.681,,deepseek-r1:1.5b,run2_p13,121.88,64.0,,,on
17910.205,,deepseek-r1:1.5b,run2_p13,122.95,64.0,,,on
17910.728,,deepseek-r1:1.5b,run2_p13,123.26,65.0,,,on
17911.252,,deepseek-r1:1.5b,run2_p13,123.69,64.0,,,on
17911.777,,deepseek-r1:1.5b,run2_p13,123.99,64.0,,,on
17912.301,,deepseek-r1:1.5b,run2_p13,124.68,64.0,,,on
17912.826,,deepseek-r1:1.5b,run2_p13,124.90,65.0,,,on
17913.355,,deepseek-r1:1.5b,run2_p13,123.28,64.0,,,on
17913.926,,deepseek-r1:1.5b,run2_p14,114.94,65.0,,,on
17914.458,,deepseek-r1:1.5b,run2_p14,107.62,62.0,,,on
17914.986,,deepseek-r1:1.5b,run2_p14,113.38,64.0,,,on
17915.511,,deepseek-r1:1.5b,run2_p14,120.44,64.0,,,on
17916.035,,deepseek-r1:1.5b,run2_p14,122.89,65.0,,,on
17916.562,,deepseek-r1:1.5b,run2_p14,123.71,65.0,,,on
17917.086,,deepseek-r1:1.5b,run2_p14,123.74,65.0,,,on
17917.610,,deepseek-r1:1.5b,run2_p14,124.23,65.0,,,on
17918.158,,deepseek-r1:1.5b,run3_p0,109.60,65.0,,,on
17918.682,,deepseek-r1:1.5b,run3_p0,103.81,63.0,,,on
17919.208,,deepseek-r1:1.5b,run3_p0,109.69,64.0,,,on
17919.732,,deepseek-r1:1.5b,run3_p0,120.75,64.0,,,on
17920.256,,deepseek-r1:1.5b,run3_p0,121.01,64.0,,,on
17920.829,,deepseek-r1:1.5b,run3_p0,122.30,65.0,,,on
17921.399,,deepseek-r1:1.5b,run3_p1,110.99,56.0,,,on
17921.935,,deepseek-r1:1.5b,run3_p1,104.98,64.0,,,on
17922.458,,deepseek-r1:1.5b,run3_p1,116.03,65.0,,,on
17922.985,,deepseek-r1:1.5b,run3_p1,121.45,64.0,,,on
17923.572,,deepseek-r1:1.5b,run3_p2,116.57,64.0,,,on
17924.096,,deepseek-r1:1.5b,run3_p2,111.24,63.0,,,on
17924.622,,deepseek-r1:1.5b,run3_p2,115.97,64.0,,,on
17925.148,,deepseek-r1:1.5b,run3_p2,122.46,65.0,,,on
17925.672,,deepseek-r1:1.5b,run3_p2,122.92,64.0,,,on
17926.210,,deepseek-r1:1.5b,run3_p3,97.10,65.0,,,on
17926.734,,deepseek-r1:1.5b,run3_p3,91.94,63.0,,,on
17927.257,,deepseek-r1:1.5b,run3_p3,110.92,65.0,,,on
17927.781,,deepseek-r1:1.5b,run3_p3,123.04,64.0,,,on
17928.305,,deepseek-r1:1.5b,run3_p3,122.50,64.0,,,on
17928.875,,deepseek-r1:1.5b,run3_p4,120.04,65.0,,,on
17929.399,,deepseek-r1:1.5b,run3_p4,115.32,64.0,,,on
17929.921,,deepseek-r1:1.5b,run3_p4,117.80,64.0,,,on
17930.446,,deepseek-r1:1.5b,run3_p4,123.40,64.0,,,on
17930.969,,deepseek-r1:1.5b,run3_p4,124.57,65.0,,,on
17931.499,,deepseek-r1:1.5b,run3_p5,95.37,65.0,,,on
17932.028,,deepseek-r1:1.5b,run3_p5,85.83,54.0,,,on
17932.551,,deepseek-r1:1.5b,run3_p5,113.70,64.0,,,on
17933.076,,deepseek-r1:1.5b,run3_p5,122.65,64.0,,,on
17933.604,,deepseek-r1:1.5b,run3_p6,98.58,55.0,,,on
17934.127,,deepseek-r1:1.5b,run3_p6,92.46,63.0,,,on
17934.651,,deepseek-r1:1.5b,run3_p6,109.29,64.0,,,on
17935.175,,deepseek-r1:1.5b,run3_p6,123.31,64.0,,,on
17935.700,,deepseek-r1:1.5b,run3_p6,124.38,64.0,,,on
17936.233,,deepseek-r1:1.5b,run3_p6,123.95,65.0,,,on
17936.760,,deepseek-r1:1.5b,run3_p6,123.93,65.0,,,on
17937.282,,deepseek-r1:1.5b,run3_p6,124.77,65.0,,,on
17937.808,,deepseek-r1:1.5b,run3_p6,124.60,64.0,,,on
17938.331,,deepseek-r1:1.5b,run3_p6,124.09,64.0,,,on
17938.859,,deepseek-r1:1.5b,run3_p7,96.92,65.0,,,on
17939.381,,deepseek-r1:1.5b,run3_p7,89.43,63.0,,,on
17939.903,,deepseek-r1:1.5b,run3_p7,108.49,64.0,,,on
17940.428,,deepseek-r1:1.5b,run3_p7,122.98,64.0,,,on
17940.953,,deepseek-r1:1.5b,run3_p7,124.20,65.0,,,on
17941.479,,deepseek-r1:1.5b,run3_p7,125.20,65.0,,,on
17942.002,,deepseek-r1:1.5b,run3_p7,124.87,65.0,,,on
17942.526,,deepseek-r1:1.5b,run3_p7,123.61,65.0,,,on
17943.050,,deepseek-r1:1.5b,run3_p7,122.46,64.0,,,on
17943.573,,deepseek-r1:1.5b,run3_p7,123.82,65.0,,,on
17944.099,,deepseek-r1:1.5b,run3_p7,125.74,65.0,,,on
17944.623,,deepseek-r1:1.5b,run3_p7,126.23,65.0,,,on
17945.146,,deepseek-r1:1.5b,run3_p7,126.30,65.0,,,on
17945.670,,deepseek-r1:1.5b,run3_p7,125.46,65.0,,,on
17946.196,,deepseek-r1:1.5b,run3_p7,125.55,65.0,,,on
17946.723,,deepseek-r1:1.5b,run3_p7,126.23,65.0,,,on
17947.248,,deepseek-r1:1.5b,run3_p7,126.23,65.0,,,on
17947.770,,deepseek-r1:1.5b,run3_p7,125.13,65.0,,,on
17948.296,,deepseek-r1:1.5b,run3_p7,124.47,64.0,,,on
17948.838,,deepseek-r1:1.5b,run3_p8,102.82,59.0,,,on
17949.364,,deepseek-r1:1.5b,run3_p8,90.42,61.0,,,on
17949.888,,deepseek-r1:1.5b,run3_p8,111.08,64.0,,,on
17950.424,,deepseek-r1:1.5b,run3_p8,120.30,64.0,,,on
17950.948,,deepseek-r1:1.5b,run3_p8,120.40,64.0,,,on
17951.472,,deepseek-r1:1.5b,run3_p8,122.57,64.0,,,on
17951.995,,deepseek-r1:1.5b,run3_p8,124.17,64.0,,,on
17952.521,,deepseek-r1:1.5b,run3_p8,124.98,65.0,,,on
17953.045,,deepseek-r1:1.5b,run3_p8,124.64,65.0,,,on
17953.567,,deepseek-r1:1.5b,run3_p8,124.99,65.0,,,on
17954.092,,deepseek-r1:1.5b,run3_p8,125.27,65.0,,,on
17954.625,,deepseek-r1:1.5b,run3_p9,92.63,55.0,,,on
17955.151,,deepseek-r1:1.5b,run3_p9,83.14,62.0,,,on
17955.675,,deepseek-r1:1.5b,run3_p9,113.59,64.0,,,on
17956.201,,deepseek-r1:1.5b,run3_p9,122.78,64.0,,,on
17956.726,,deepseek-r1:1.5b,run3_p9,123.67,64.0,,,on
17957.255,,deepseek-r1:1.5b,run3_p10,85.91,58.0,,,on
17957.782,,deepseek-r1:1.5b,run3_p10,74.80,53.0,,,on
17958.306,,deepseek-r1:1.5b,run3_p10,110.79,63.0,,,on
17958.890,,deepseek-r1:1.5b,run3_p10,119.20,63.0,,,on
17959.416,,deepseek-r1:1.5b,run3_p10,119.17,64.0,,,on
17959.941,,deepseek-r1:1.5b,run3_p10,120.21,64.0,,,on
17960.466,,deepseek-r1:1.5b,run3_p10,120.64,64.0,,,on
17960.991,,deepseek-r1:1.5b,run3_p10,122.29,64.0,,,on
17961.516,,deepseek-r1:1.5b,run3_p10,122.52,64.0,,,on
17962.042,,deepseek-r1:1.5b,run3_p10,121.58,64.0,,,on
17962.581,,deepseek-r1:1.5b,run3_p10,122.55,64.0,,,on
17963.107,,deepseek-r1:1.5b,run3_p10,122.05,63.0,,,on
17963.632,,deepseek-r1:1.5b,run3_p10,122.82,65.0,,,on
17964.158,,deepseek-r1:1.5b,run3_p10,124.58,65.0,,,on
17964.682,,deepseek-r1:1.5b,run3_p10,124.30,65.0,,,on
17965.206,,deepseek-r1:1.5b,run3_p10,124.19,64.0,,,on
17965.732,,deepseek-r1:1.5b,run3_p10,123.91,64.0,,,on
17966.260,,deepseek-r1:1.5b,run3_p10,124.32,65.0,,,on
17966.815,,deepseek-r1:1.5b,run3_p10,124.80,65.0,,,on
17967.344,,deepseek-r1:1.5b,run3_p10,123.76,65.0,,,on
17967.870,,deepseek-r1:1.5b,run3_p10,122.88,64.0,,,on
17968.403,,deepseek-r1:1.5b,run3_p11,99.10,65.0,,,on
17968.929,,deepseek-r1:1.5b,run3_p11,91.65,54.0,,,on
17969.454,,deepseek-r1:1.5b,run3_p11,114.14,63.0,,,on
17969.981,,deepseek-r1:1.5b,run3_p11,120.61,64.0,,,on
17970.507,,deepseek-r1:1.5b,run3_p11,121.47,64.0,,,on
17971.037,,deepseek-r1:1.5b,run3_p11,122.56,64.0,,,on
17971.563,,deepseek-r1:1.5b,run3_p11,122.05,64.0,,,on
17972.088,,deepseek-r1:1.5b,run3_p11,122.24,64.0,,,on
17972.614,,deepseek-r1:1.5b,run3_p11,123.08,64.0,,,on
17973.139,,deepseek-r1:1.5b,run3_p11,123.67,65.0,,,on
17973.662,,deepseek-r1:1.5b,run3_p11,123.75,65.0,,,on
17974.188,,deepseek-r1:1.5b,run3_p11,122.70,64.0,,,on
17974.715,,deepseek-r1:1.5b,run3_p11,121.25,64.0,,,on
17975.245,,deepseek-r1:1.5b,run3_p11,120.29,64.0,,,on
17975.770,,deepseek-r1:1.5b,run3_p11,120.47,64.0,,,on
17976.302,,deepseek-r1:1.5b,run3_p12,111.33,57.0,,,on
17976.827,,deepseek-r1:1.5b,run3_p12,102.94,64.0,,,on
17977.353,,deepseek-r1:1.5b,run3_p12,111.29,63.0,,,on
17977.880,,deepseek-r1:1.5b,run3_p12,119.80,64.0,,,on
17978.408,,deepseek-r1:1.5b,run3_p12,122.69,65.0,,,on
17978.931,,deepseek-r1:1.5b,run3_p12,123.81,65.0,,,on
17979.455,,deepseek-r1:1.5b,run3_p12,124.23,65.0,,,on
17979.980,,deepseek-r1:1.5b,run3_p12,124.40,65.0,,,on
17980.502,,deepseek-r1:1.5b,run3_p12,123.62,64.0,,,on
17981.027,,deepseek-r1:1.5b,run3_p12,124.20,65.0,,,on
17981.553,,deepseek-r1:1.5b,run3_p12,124.83,65.0,,,on
17982.079,,deepseek-r1:1.5b,run3_p12,124.02,65.0,,,on
17982.607,,deepseek-r1:1.5b,run3_p13,109.54,64.0,,,on
17983.130,,deepseek-r1:1.5b,run3_p13,100.49,63.0,,,on
17983.656,,deepseek-r1:1.5b,run3_p13,112.89,64.0,,,on
17984.178,,deepseek-r1:1.5b,run3_p13,120.65,64.0,,,on
17984.706,,deepseek-r1:1.5b,run3_p13,120.97,64.0,,,on
17985.231,,deepseek-r1:1.5b,run3_p13,121.64,64.0,,,on
17985.754,,deepseek-r1:1.5b,run3_p13,122.88,65.0,,,on
17986.280,,deepseek-r1:1.5b,run3_p13,124.50,65.0,,,on
17986.805,,deepseek-r1:1.5b,run3_p13,124.96,65.0,,,on
17987.349,,deepseek-r1:1.5b,run3_p13,125.38,65.0,,,on
17987.878,,deepseek-r1:1.5b,run3_p14,91.13,64.0,,,on
17988.428,,deepseek-r1:1.5b,run3_p14,79.27,53.0,,,on
17988.951,,deepseek-r1:1.5b,run3_p14,111.32,64.0,,,on
17989.475,,deepseek-r1:1.5b,run3_p14,120.88,64.0,,,on
17989.999,,deepseek-r1:1.5b,run3_p14,121.52,64.0,,,on
17990.524,,deepseek-r1:1.5b,run3_p14,121.38,64.0,,,on
17991.047,,deepseek-r1:1.5b,run3_p14,122.27,64.0,,,on
17991.575,,deepseek-r1:1.5b,run3_p14,123.68,64.0,,,on
17992.101,,deepseek-r1:1.5b,run3_p14,124.40,65.0,,,on
17992.625,,deepseek-r1:1.5b,run3_p14,125.05,65.0,,,on
17993.149,,deepseek-r1:1.5b,run3_p14,125.52,65.0,,,on
17993.674,,deepseek-r1:1.5b,run3_p14,125.17,65.0,,,on
17994.200,,deepseek-r1:1.5b,run3_p14,124.43,65.0,,,on
17994.724,,deepseek-r1:1.5b,run3_p14,124.78,65.0,,,on
17995.248,,deepseek-r1:1.5b,run3_p14,125.68,65.0,,,on
18017.977,,deepseek-r1:1.5b,idle,33.97,46.0,,,off
18018.504,,deepseek-r1:1.5b,idle,34.29,46.0,,,off
18019.029,,deepseek-r1:1.5b,idle,34.22,47.0,,,off
18019.553,,deepseek-r1:1.5b,idle,26.05,45.0,,,off
18020.080,,deepseek-r1:1.5b,idle,16.03,45.0,,,off
18020.610,,deepseek-r1:1.5b,idle,14.32,45.0,,,off
18021.139,,deepseek-r1:1.5b,idle,13.94,44.0,,,off
18021.665,,deepseek-r1:1.5b,idle,13.97,44.0,,,off
18022.197,,deepseek-r1:1.5b,idle,12.76,44.0,,,off
18022.722,,deepseek-r1:1.5b,idle,12.18,44.0,,,off
18023.254,,deepseek-r1:1.5b,idle,12.69,44.0,,,off
18023.781,,deepseek-r1:1.5b,idle,12.88,44.0,,,off
18024.311,,deepseek-r1:1.5b,idle,14.11,44.0,,,off
18024.838,,deepseek-r1:1.5b,idle,15.03,44.0,,,off
18025.368,,deepseek-r1:1.5b,idle,13.80,44.0,,,off
